index,lat,lon,use_type,use_code,year_built,gross_area,story_height,number_of_stories,Address,fire,Fire,Fire_final
241,38.038392200000004,-78.4975474,R,Multiple Commercial Use,1958.0,13131.0,12.0,1.0,443 14TH ST,0,0.0,0.0
242,,,R,Industrial Light Manufacturing,1952.0,9128.0,10.0,1.0,2118 ANGUS RD,0,0.0,0.0
243,,,R,Multiple Commercial Use,1935.0,1323.0,12.0,1.0,814 CABELL AVE,0,0.0,0.0
244,38.0432354,-78.4944936,R,Dist. Warehouse,1989.0,16800.0,20.0,1.0,814 CABELL AVE,0,0.0,0.0
245,38.0432354,-78.4944936,R,Dist. Warehouse,1989.0,9352.0,10.0,1.0,814 CABELL AVE,0,0.0,0.0
246,,,R,Service Repair Garage,1983.0,2528.0,14.0,1.0,101 CARROLLTON TER,0,0.0,0.0
247,38.0206509,-78.4683344,R,Office Building,1985.0,5651.0,10.0,1.0,607 RIVES ST,0,0.0,0.0
248,38.0242991,-78.4994562,R,Office,2001.0,2262.0,12.0,1.0,1416 BRIARCLIFF AVE,0,0.0,0.0
249,38.0442222,-78.513397,C,Office Building,1987.0,,,,2171 IVY RD,0,0.0,0.0
250,,,C,Office Building,1987.0,4199.0,11.0,1.0,2171 IVY RD,0,0.0,0.0
251,38.0303769,-78.48180649999998,,Mixed Retail w/Res Units,1950.0,3214.0,12.0,1.0,107 1ST ST,0,0.0,0.0
252,38.0291881,-78.4795434,C,Elementary Sch (Entire),1930.0,12904.0,12.0,2.0,400 WATER ST,0,0.0,0.0
253,38.029001,-78.479259,C,Elementary Sch (Entire),1930.0,4127.0,20.0,1.0,410 WATER ST,0,0.0,0.0
254,,,C,Group Care Home,1989.0,5248.0,8.0,1.0,1718 HYDRAULIC RD,0,0.0,0.0
255,,,R,Multiple Commercial Use,1920.0,42.0,8.0,1.0,500 1ST ST,0,0.0,0.0
256,38.023259,-78.48571299999998,R,Multiple Commercial Use,1920.0,0.0,8.0,1.0,500 1ST ST,1,0.0,1.0
257,38.0371284,-78.4583938,C,Church,1958.0,10525.0,20.0,1.0,1313 BELLEVIEW AVE,0,0.0,0.0
258,38.0371284,-78.4583938,C,Apartments 1-10 units,1937.0,,,,1313 BELLEVIEW AVE,0,0.0,0.0
259,38.0330199,-78.48385209999998,C,Apartments 1-10 units,1920.0,,,,300 PRESTON AVE,0,0.0,0.0
260,38.036318900000005,-78.48350760000002,C,Church,1920.0,3707.0,12.0,1.0,750 HARRIS ST,1,0.0,1.0
261,38.039665,-78.465985,R,Office Building,1920.0,1890.0,8.0,2.0,912 ST CHARLES AVE,0,0.0,0.0
262,38.0294094,-78.51113000000001,R,Classroom  (Elem/2nd Sch),,,,,1810 CHELSEA DR,0,0.0,0.0
263,38.01788,-78.51313499999998,R,Classroom  (Elem/2nd Sch),,,,,2607 JEFFERSON PARK AVE,0,0.0,0.0
264,38.016262,-78.511208,R,Day Care Center,1946.0,3018.0,9.0,1.0,2716 JEFFERSON PARK AVE,0,0.0,0.0
265,38.037748799999996,-78.47370699999998,R,Day Care Center,1946.0,3018.0,9.0,1.0,709 CARGIL LN,0,0.0,0.0
266,38.0247631,-78.5102047,R,Day Care Center,1946.0,3018.0,9.0,1.0,2226 CENTER AVE,0,0.0,0.0
267,38.0244198,-78.5052267,R,Office Building,1946.0,930.0,8.0,1.0,1509 CHERRY AVE,0,0.0,0.0
268,,,R,Office Building,1946.0,657.0,8.0,1.0,1101 GORDON AVE,0,0.0,0.0
269,38.024386299999996,-78.50571490000002,R,Medical Office,1990.0,2160.0,10.0,1.0,1513 CHERRY AVE,0,0.0,0.0
270,38.0197781,-78.46611419999998,R,Medical Office,1990.0,1721.0,10.0,1.0,1506 MIDLAND ST,0,0.0,0.0
271,38.0195899,-78.4683344,R,Medical Office,1972.0,20562.0,10.0,2.0,1402 VINE ST,0,0.0,0.0
272,38.0166903,-78.483164,R,Office Building,1925.0,3340.0,10.0,2.0,714 PALATINE AVE,0,0.0,0.0
273,38.0162242,-78.48010049999998,R,Office Building,1925.0,142.0,10.0,1.0,906 ROCKLAND AVE,0,0.0,0.0
274,,,R,Office Building,1925.0,1162.0,10.0,2.0,415 QUARRY RD,0,1.0,1.0
275,,,R,Office Building,1925.0,1162.0,10.0,2.0,415 QUARRY RD,0,1.0,1.0
276,,,,Office Building,1925.0,256.0,10.0,1.0,231 DOUGLAS AVE,0,0.0,0.0
277,,,R,Office Building,1985.0,3192.0,8.0,2.0,717 ELM ST,0,0.0,0.0
278,38.06289900000001,-78.46611419999998,R,Commercial,1925.0,2044.0,,,2236 BANBURY ST,0,0.0,0.0
279,38.062810600000006,-78.4668691,R,Commercial,1925.0,252.0,,,2231 BANBURY ST,0,0.0,0.0
280,,,R,Office Building,1925.0,2744.0,10.0,2.0,2223 BANBURY ST,0,0.0,0.0
281,,,R,Office Building,1925.0,1644.0,8.0,2.0,1316 CARLTON AVE,0,0.0,0.0
282,38.0613124,-78.4678016,R,Office Building,2007.0,1260.0,12.0,1.0,2215 BANBURY ST,0,1.0,1.0
283,,,R,Office Building,2007.0,0.0,12.0,1.0,1309 RUGBY RD,0,0.0,0.0
284,,,R,Office Building,2007.0,1305.0,12.0,1.0,910 RAINIER RD,0,0.0,0.0
285,,,R,Office,0.0,984.0,10.0,1.0,908 FOREST ST,0,0.0,0.0
286,,,,Office,0.0,2326.0,9.0,3.0,813 JEFFERSON ST,0,0.0,0.0
287,38.027812,-78.4677128,R,Office Building,0.0,2495.0,9.0,3.0,1214 JEFFERSON ST,0,0.0,0.0
288,,,R,Office Building,1991.0,1800.0,10.0,1.0,912 ST CHARLES AVE,0,0.0,0.0
289,38.0358435,-78.5004675,,Storage Warehouse,1949.0,3307.0,12.0,1.0,5 ELLIEWOOD AVE,0,0.0,0.0
290,,,R,Storage Warehouse,1973.0,2784.0,12.0,1.0,1920 THOMSON RD,0,0.0,0.0
291,,,,Multiple Commercial Use,1950.0,2627.0,12.0,1.0,11 ELLIEWOOD AVE,0,0.0,0.0
292,,,,Multiple Commercial Use,1950.0,2627.0,12.0,1.0,3 ELLIEWOOD AVE,0,0.0,0.0
293,,,R,Retail Store,1923.0,1059.0,12.0,1.0,105 ANTOINETTE CT,0,0.0,0.0
294,38.020376899999995,-78.4994118,R,Commercial,1953.0,1296.0,8.0,2.0,1508 ANTOINETTE AVE,0,0.0,0.0
295,,,R,Office Building,1990.0,10500.0,16.0,1.0,1204 LANDONIA CIR,0,0.0,0.0
296,38.02823739999999,-78.49057789999998,R,Office Building,1920.0,2820.0,10.0,2.0,333 6TH ST,0,0.0,0.0
297,,,R,Medical Office,1980.0,3378.0,10.0,2.0,1305 NUNLEY ST,0,0.0,0.0
298,,,R,Office Building,1890.0,2698.0,10.0,1.0,102 HARRIS RD,0,0.0,0.0
299,,,R,Medical Office,1998.0,3260.0,10.0,2.0,100 SUNSET AVE,0,0.0,0.0
300,,,,Office Building,1900.0,532.0,8.0,2.0,104 5TH ST,0,0.0,0.0
301,,,C,Multiple Commercial Use,1950.0,120.0,10.0,1.0,505 GARRETT ST,0,0.0,0.0
302,38.025783000000004,-78.514223,R,Storage Warehouse,1950.0,7164.0,12.0,1.0,2108 JEFFERSON PARK AVE,0,0.0,0.0
303,38.025665000000004,-78.51598990000001,C,Mini-warehouse,2000.0,46250.0,12.0,1.0,2208 FONTAINE AVE,0,0.0,0.0
304,38.0145413,-78.514725,R,Market,1932.0,975.0,12.0,1.0,229 MONTE VISTA AVE,0,0.0,0.0
305,38.037224200000004,-78.4857983,C,Industrial Light Manufacturing,1931.0,22384.0,12.0,4.0,702 CHARLTON AVE,0,0.0,0.0
306,38.0229337,-78.45978450000001,R,Office Building,1940.0,1422.0,12.0,2.0,1700 MARKET ST,0,0.0,0.0
307,,,R,Commercial,1942.0,324.0,12.0,1.0,408 HEDGE ST,0,0.0,0.0
308,38.033260799999994,-78.47659300000001,,Commercial,1960.0,2025.0,12.0,1.0,433 PARK ST,0,0.0,0.0
309,38.0332819,-78.4742287,R,Office Building,1970.0,5280.0,12.0,1.0,514 8TH ST,0,0.0,0.0
310,,,R,Service Repair Garage,1985.0,5618.0,12.0,1.0,112 GREENBRIER TER,0,0.0,0.0
311,38.0634783,-78.467846,R,Service Repair Garage,1985.0,968.0,12.0,1.0,2133 TARLETON DR,0,0.0,0.0
312,38.015944299999994,-78.50267439999998,R,Office,1910.0,389.0,8.0,1.0,121 WELK PL,0,0.0,0.0
313,38.018111299999994,-78.5182312,R,Office Building,1984.0,6975.0,12.0,1.5,2621 JEFFERSON PARK CIR,0,0.0,0.0
314,38.0142661,-78.48258679999998,R,Market,1920.0,480.0,10.0,1.0,1613 MERIDIAN ST,0,0.0,0.0
315,38.061616799999996,-78.4749946,R,Office Building,1992.0,1350.0,20.0,1.0,1806 YORKTOWN DR,0,0.0,0.0
316,38.062883,-78.475351,R,Office Building,1990.0,3300.0,10.0,1.0,1814 YORKTOWN DR,0,0.0,0.0
317,38.0306367,-78.47063729999998,R,Office Building,1900.0,2366.0,8.0,2.0,402 11TH ST,0,0.0,0.0
318,,,R,Market,1932.0,1950.0,12.0,1.0,402 11TH ST,0,0.0,0.0
319,38.02286489999999,-78.4953946,R,Office Building,0.0,3080.0,16.0,1.0,770 PROSPECT AVE,0,0.0,0.0
320,38.02286489999999,-78.4953946,R,Office Building,0.0,3104.0,16.0,1.0,770 PROSPECT AVE,0,0.0,0.0
321,38.02338820000001,-78.4949895,R,Storage Warehouse,1972.0,3010.0,10.0,2.0,748 PROSPECT AVE,0,0.0,0.0
322,38.023694,-78.49508259999999,R,Office Building,0.0,12885.0,10.0,2.0,738 PROSPECT AVE,0,0.0,0.0
323,38.0304529,-78.47852440000001,,Office Building,1900.0,104.0,12.0,1.0,408 MARKET ST,0,0.0,0.0
324,38.0630239,-78.48835150000001,C,Commercial,1963.0,1200.0,12.0,1.0,206 ZAN RD,0,0.0,0.0
325,38.0627011,-78.4876283,C,Mini-warehouse,2000.0,46250.0,12.0,1.0,204 ZAN RD,0,0.0,0.0
326,38.03459829999999,-78.49734769999998,R,Apartments 11-20 Units,1999.0,3400.0,8.0,1.0,1215 WERTLAND ST,0,0.0,0.0
327,38.03459829999999,-78.49734769999998,R,Apartments 11-20 Units,1999.0,5032.0,8.0,2.0,1215 WERTLAND ST,0,0.0,0.0
328,38.03459829999999,-78.49734769999998,R,Office Building,1885.0,2503.0,12.0,1.0,1215 WERTLAND ST,0,0.0,0.0
329,38.03459829999999,-78.49734769999998,R,Retail Store,0.0,698.0,10.0,1.0,1215 WERTLAND ST,0,0.0,0.0
330,38.03459829999999,-78.49734769999998,R,Service Repair Garage,1950.0,3156.0,16.0,1.0,1215 WERTLAND ST,0,0.0,0.0
331,38.03459829999999,-78.49734769999998,R,Church,1940.0,2500.0,20.0,1.0,1215 WERTLAND ST,0,0.0,0.0
332,,,R,Office Building,1890.0,2698.0,10.0,1.0,1315 CHESAPEAKE ST,0,0.0,0.0
333,38.0262405,-78.46420479999998,R,Office Building,1890.0,2698.0,10.0,1.0,1332 CHESAPEAKE ST,0,0.0,0.0
334,38.017567,-78.494106,R,Office Building,1925.0,149.0,10.0,1.0,191 BROOKWOOD DR,0,0.0,0.0
335,,,R,Office Building,1914.0,4666.0,10.0,2.0,706 GILLESPIE AVE,0,0.0,0.0
336,38.0325675,-78.4662918,R,Office Building,1914.0,4966.0,10.0,1.0,1312 POPLAR ST,0,0.0,0.0
337,,,R,Medical Office,1923.0,3213.0,10.0,2.5,709 LYONS COURT LN,0,0.0,0.0
338,,,C,Medical Office,1923.0,172.0,10.0,1.0,201 ELLIOTT AVE,0,1.0,1.0
339,,,C,Medical Office,1923.0,172.0,10.0,1.0,201 ELLIOTT AVE,0,1.0,1.0
340,38.030028,-78.4694889,R,Office Building,1923.0,1934.0,10.0,1.5,1116 LITTLE HIGH ST,0,0.0,0.0
341,,,R,Office Building,1950.0,5755.0,10.0,1.0,1208 LITTLE HIGH ST,0,0.0,0.0
342,,,R,Service Repair Garage,1964.0,8846.0,12.0,1.0,404 ALTAMONT CIR,0,0.0,0.0
343,38.0336416,-78.4808553,R,Office Building,1920.0,3586.0,10.0,2.0,405 ALTAMONT CIR,0,0.0,0.0
344,,,R,Office Building,1910.0,3804.0,10.0,2.0,522 CAROLINE AVE,0,0.0,0.0
345,,,R,Market,1961.0,2321.0,12.0,1.0,2116 TWYMAN RD,0,0.0,0.0
346,,,R,Office,1989.0,860.0,10.0,1.0,1603 DEL MAR DR,0,0.0,0.0
347,,,R,Retail,1989.0,870.0,10.0,1.0,625 PARK ST,0,0.0,0.0
348,,,R,Medical Office,1989.0,3349.0,10.0,1.0,711 FARISH ST,0,0.0,0.0
349,,,R,Medical Office,1989.0,2109.0,10.0,1.0,611 NORTH AVE,0,0.0,0.0
350,,,R,Medical Office,1953.0,4715.0,10.0,1.0,1424 HAZEL ST,0,0.0,0.0
351,38.0332671,-78.474595,R,Medical Office,1953.0,9860.0,10.0,1.0,513 8TH ST,0,0.0,0.0
352,,,R,Office Building,1924.0,2214.0,10.0,2.0,2136 TARLETON DR,0,0.0,0.0
353,,,R,Office Building,1910.0,35.0,12.0,1.0,1422 CHERRY AVE,0,1.0,1.0
354,,,R,Office Building,1910.0,35.0,12.0,1.0,1422 CHERRY AVE,0,1.0,1.0
355,,,R,Office Building,1925.0,1260.0,8.0,1.0,1106 MYRTLE ST,0,1.0,1.0
356,,,R,Office Building,1925.0,1260.0,8.0,1.0,1106 MYRTLE ST,0,1.0,1.0
357,,,R,Office Building,1925.0,1260.0,8.0,1.0,1106 MYRTLE ST,0,1.0,1.0
358,38.0161282,-78.49399609999998,R,Apartments 1-10 units,1893.0,2116.0,8.0,2.0,947 RAYMOND RD,0,0.0,0.0
359,38.0153891,-78.5084225,R,Office Building,1900.0,409.0,8.0,1.0,124 HARRIS RD,0,0.0,0.0
360,38.03668529999999,-78.50952640000001,R,Medical Office,1965.0,3204.0,10.0,2.0,1918 THOMSON RD,0,0.0,0.0
361,38.0303806,-78.5056705,R,Medical Office,1981.0,9650.0,10.0,2.0,507 VALLEY RD,0,0.0,0.0
362,38.02955,-78.50593690000001,R,Medical Office,1981.0,9650.0,10.0,2.0,521 VALLEY RD,0,0.0,0.0
363,38.0303782,-78.5109191,R,Classroom  (Elem/2nd Sch),,,,,315 MONTEBELLO CIR,0,0.0,0.0
364,,,R,Natatorium (Swimming Pool),1975.0,1020.0,12.0,1.0,728 ORANGEDALE AVE,0,0.0,0.0
365,38.020323,-78.497259,R,Natatorium (Swimming Pool),1975.0,2154.0,12.0,1.0,814 PROSPECT AVE,0,0.0,0.0
366,38.023845200000004,-78.47051009999998,R,Office Building,1954.0,260.0,10.0,1.0,310 CHESTNUT ST,0,0.0,0.0
367,38.050077,-78.508204,R,Service Repair Garage,1983.0,3600.0,16.0,1.0,2424 ARLINGTON BLVD,0,0.0,0.0
368,38.050077,-78.508204,R,Service Repair Garage,1983.0,504.0,10.0,1.0,2424 ARLINGTON BLVD,0,0.0,0.0
369,38.0612834,-78.48578459999999,R,Office,1989.0,2247.0,10.0,1.0,2111 MICHIE DR,0,0.0,0.0
370,38.0392223,-78.45885,R,Commercial,1954.0,3032.0,8.0,2.0,1223 COLEMAN CT,0,0.0,0.0
371,38.064217299999996,-78.4951059,R,Office Building,1925.0,190.0,10.0,1.0,1910 CEDAR HILL RD,0,0.0,0.0
372,38.064217299999996,-78.4951059,R,Multiple Commercial Use,1984.0,16744.0,12.0,1.0,1910 CEDAR HILL RD,0,0.0,0.0
373,,,R,Dist. Warehouse,1973.0,18672.0,20.0,1.0,2111 MICHIE DR,0,0.0,0.0
374,38.0300234,-78.4665583,R,Church,1966.0,1335.0,12.0,1.0,1212 MERIWETHER ST,0,0.0,0.0
375,38.0292656,-78.46646059999998,R,Church,1992.0,7650.0,12.0,1.0,400 13TH ST,0,0.0,0.0
376,38.045629299999995,-78.4886246,R,Church,1920.0,1805.0,20.0,1.0,1610 RUGBY AVE,0,0.0,0.0
377,38.0240881,-78.4838965,C,Multiple Commercial Use,1950.0,1810.0,10.0,2.0,969 2ND ST,0,0.0,0.0
378,38.018516,-78.51033100000001,R,Commercial,1961.0,5067.0,12.0,1.0,2515 WILLARD DR,0,0.0,0.0
379,38.0382927,-78.50996049999999,R,Office,1985.0,6448.0,12.0,2.0,1929 LEWIS MOUNTAIN RD,0,0.0,0.0
380,38.023694,-78.49508259999999,R,Office Building,0.0,660.0,10.0,2.0,740 PROSPECT AVE,0,0.0,0.0
381,,,R,Commercial,0.0,1640.0,16.0,1.0,740 PROSPECT AVE,0,0.0,0.0
382,38.051358,-78.48339299999998,R,Storage Warehouse,1945.0,8121.0,12.0,1.0,1619 ROSE HILL DR,0,0.0,0.0
383,38.0275136,-78.5034956,R,Commercial,1963.0,900.0,12.0,1.0,118 NORTH BAKER ST,0,0.0,0.0
384,,,,Apartments 1-10 units,1947.0,2910.0,12.0,2.0,306 JEFFERSON ST,0,0.0,0.0
385,38.01268760000001,-78.48272,R,Apartments over 20 units,1958.0,5716.0,8.0,3.0,1623 MERIDIAN ST,0,0.0,0.0
386,38.0349016,-78.48612750000001,C,Medical Office,1962.0,4050.0,12.0,1.5,608 PRESTON AVE,0,0.0,0.0
387,38.0303635,-78.4823648,,Clubhouse,1969.0,3442.0,12.0,1.0,109 WATER ST,0,0.0,0.0
388,,,R,Apartments 1-10 units,1926.0,486.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
389,,,R,Apartments 1-10 units,1926.0,486.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
390,,,R,Apartments 1-10 units,1926.0,486.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
391,,,R,Apartments 1-10 units,1926.0,486.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
392,,,R,Apartments 1-10 units,1926.0,486.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
393,,,R,Apartments 1-10 units,1926.0,486.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
394,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1926.0,414.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
395,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1926.0,414.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
396,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1926.0,414.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
397,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1926.0,414.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
398,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1926.0,414.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
399,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1926.0,414.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
400,,,R,Apartments 1-10 units,1926.0,3930.0,8.0,2.5,1400 MONTICELLO RD,0,1.0,1.0
401,,,R,Apartments 1-10 units,1926.0,3930.0,8.0,2.5,1400 MONTICELLO RD,0,1.0,1.0
402,,,R,Apartments 1-10 units,1926.0,3930.0,8.0,2.5,1400 MONTICELLO RD,0,1.0,1.0
403,,,R,Apartments 1-10 units,1926.0,3930.0,8.0,2.5,1400 MONTICELLO RD,0,1.0,1.0
404,,,R,Apartments 1-10 units,1926.0,3930.0,8.0,2.5,1400 MONTICELLO RD,0,1.0,1.0
405,,,R,Apartments 1-10 units,1926.0,3930.0,8.0,2.5,1400 MONTICELLO RD,0,1.0,1.0
406,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1926.0,486.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
407,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1926.0,486.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
408,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1926.0,486.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
409,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1926.0,486.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
410,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1926.0,486.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
411,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1926.0,486.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
412,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1926.0,414.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
413,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1926.0,414.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
414,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1926.0,414.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
415,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1926.0,414.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
416,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1926.0,414.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
417,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1926.0,414.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
418,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1930.0,,,,1400 MONTICELLO RD,0,1.0,1.0
419,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1930.0,,,,1400 MONTICELLO RD,0,1.0,1.0
420,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1930.0,,,,1400 MONTICELLO RD,0,1.0,1.0
421,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1930.0,,,,1400 MONTICELLO RD,0,1.0,1.0
422,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1930.0,,,,1400 MONTICELLO RD,0,1.0,1.0
423,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1930.0,,,,1400 MONTICELLO RD,0,1.0,1.0
424,38.019463099999996,-78.4726192,R,Apartments over 20 units,1972.0,41691.0,10.0,3.0,1400 MONTICELLO RD,0,1.0,1.0
425,38.019463099999996,-78.4726192,R,Apartments over 20 units,1972.0,41691.0,10.0,3.0,1400 MONTICELLO RD,0,1.0,1.0
426,38.019463099999996,-78.4726192,R,Apartments over 20 units,1972.0,41691.0,10.0,3.0,1400 MONTICELLO RD,0,1.0,1.0
427,38.019463099999996,-78.4726192,R,Apartments over 20 units,1972.0,41691.0,10.0,3.0,1400 MONTICELLO RD,0,1.0,1.0
428,38.019463099999996,-78.4726192,R,Apartments over 20 units,1972.0,41691.0,10.0,3.0,1400 MONTICELLO RD,0,1.0,1.0
429,38.019463099999996,-78.4726192,R,Apartments over 20 units,1972.0,41691.0,10.0,3.0,1400 MONTICELLO RD,0,1.0,1.0
430,38.019463099999996,-78.4726192,R,Apartments over 20 units,1967.0,56576.0,12.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
431,38.019463099999996,-78.4726192,R,Apartments over 20 units,1967.0,56576.0,12.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
432,38.019463099999996,-78.4726192,R,Apartments over 20 units,1967.0,56576.0,12.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
433,38.019463099999996,-78.4726192,R,Apartments over 20 units,1967.0,56576.0,12.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
434,38.019463099999996,-78.4726192,R,Apartments over 20 units,1967.0,56576.0,12.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
435,38.019463099999996,-78.4726192,R,Apartments over 20 units,1967.0,56576.0,12.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
436,,,R,Apartments 1-10 units,1800.0,4404.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
437,,,R,Apartments 1-10 units,1800.0,4404.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
438,,,R,Apartments 1-10 units,1800.0,4404.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
439,,,R,Apartments 1-10 units,1800.0,4404.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
440,,,R,Apartments 1-10 units,1800.0,4404.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
441,,,R,Apartments 1-10 units,1800.0,4404.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
442,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1800.0,792.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
443,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1800.0,792.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
444,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1800.0,792.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
445,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1800.0,792.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
446,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1800.0,792.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
447,38.019463099999996,-78.4726192,R,Apartments 1-10 units,1800.0,792.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
448,,,R,Apartments 1-10 units,1936.0,3510.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
449,,,R,Apartments 1-10 units,1936.0,3510.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
450,,,R,Apartments 1-10 units,1936.0,3510.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
451,,,R,Apartments 1-10 units,1936.0,3510.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
452,,,R,Apartments 1-10 units,1936.0,3510.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
453,,,R,Apartments 1-10 units,1936.0,3510.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
454,,,R,Fast Food Restaurant,1973.0,3321.0,14.0,1.0,710 CONCORD AVE,0,0.0,0.0
455,38.02467,-78.51992299999998,R,Office Building,1920.0,24156.0,12.0,1.0,120 SUMMIT ST,0,0.0,0.0
456,,,R,Apartments over 20 units,2007.0,48066.0,12.0,3.0,1910 JEFFERSON PARK AVE,0,0.0,0.0
457,,,R,Apartments 11-20 Units,1997.0,696.0,12.0,1.0,2417 JEFFERSON PARK AVE,0,0.0,0.0
458,,,R,Apartments 1-10 units,1875.0,2234.0,8.0,2.0,704 ROCK CREEK RD,0,0.0,0.0
459,,,R,Apartments 11-20 Units,1988.0,176.0,8.0,1.0,404 ROBERTSON AVE,0,0.0,0.0
460,38.0288473,-78.47301879999998,R,Church,1963.0,11947.0,12.0,1.0,210 10TH ST,0,0.0,0.0
461,,,R,Market,1948.0,12888.0,16.0,1.0,107 WATER ST,0,0.0,0.0
462,,,R,Retail Store,1965.0,4709.0,12.0,1.0,336 10TH ST,0,0.0,0.0
463,,,R,Multiple Commercial Use,1939.0,27094.0,15.0,1.0,711 PALATINE AVE,0,0.0,0.0
464,,,R,Apartments 1-10 units,1936.0,120.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
465,,,R,Apartments 1-10 units,1936.0,120.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
466,,,R,Apartments 1-10 units,1936.0,120.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
467,,,R,Apartments 1-10 units,1936.0,120.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
468,,,R,Apartments 1-10 units,1936.0,120.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
469,,,R,Apartments 1-10 units,1936.0,120.0,8.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
470,38.0620283,-78.48678220000001,C,Retail Store,1960.0,1800.0,12.0,1.0,2044 INDIA RD,1,0.0,1.0
